datetime,open,high,low,close,volume,sentiment,sentiment_diff,sentiment_ma3,sentiment_vol7,symbol
2025-07-30 01:00:00,3775.0,3812.16,3761.56,3791.73,19675.7683,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 02:00:00,3791.73,3822.0,3784.68,3812.83,17463.2474,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 03:00:00,3812.84,3828.71,3805.49,3817.47,15206.7538,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 04:00:00,3817.46,3825.38,3799.56,3808.57,9136.4615,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 05:00:00,3808.56,3815.38,3786.87,3810.23,13385.6109,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 06:00:00,3810.24,3830.21,3809.26,3824.95,14652.8544,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 07:00:00,3824.95,3834.03,3803.93,3811.44,15020.7968,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 08:00:00,3811.44,3825.73,3797.54,3815.65,14395.7296,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 09:00:00,3815.65,3819.95,3775.0,3786.51,21842.7706,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 10:00:00,3786.51,3807.22,3768.23,3773.99,13545.4264,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 11:00:00,3774.0,3786.0,3744.16,3758.18,24500.553,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 12:00:00,3758.18,3785.06,3749.74,3774.24,21577.1376,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 13:00:00,3774.23,3785.93,3750.39,3766.68,21906.4802,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 14:00:00,3766.67,3832.0,3764.05,3819.52,25025.5747,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 15:00:00,3819.52,3822.6,3777.33,3797.25,21951.6512,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 16:00:00,3797.25,3817.0,3780.88,3795.92,18401.5689,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 17:00:00,3795.92,3815.0,3791.91,3805.14,10921.8745,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 18:00:00,3805.15,3822.0,3737.0,3738.37,60238.9357,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 19:00:00,3738.37,3772.94,3677.65,3760.68,85817.5958,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 20:00:00,3760.67,3787.63,3757.25,3770.64,20697.2213,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 21:00:00,3770.64,3775.16,3742.79,3763.1,13176.3771,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 22:00:00,3763.09,3771.42,3756.06,3764.02,9256.3163,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-30 23:00:00,3764.01,3811.93,3763.04,3810.0,24644.8258,0.48,0.019999999999999962,0.48000000000000004,0.03436498771936777,ETHUSDT
2025-07-31 00:00:00,3810.0,3849.99,3801.53,3843.92,34217.3024,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 01:00:00,3843.93,3850.62,3829.37,3838.0,23871.0341,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 02:00:00,3837.99,3864.49,3831.96,3862.92,23555.3301,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 03:00:00,3862.93,3868.0,3855.99,3863.31,18604.2069,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 04:00:00,3863.31,3871.15,3854.77,3871.04,13813.8045,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 05:00:00,3871.05,3871.05,3855.61,3859.15,13757.7822,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 06:00:00,3859.14,3878.67,3855.12,3874.08,16364.5745,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 07:00:00,3874.08,3877.16,3861.24,3863.81,13287.1956,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 08:00:00,3863.81,3873.28,3858.02,3863.7,10626.4331,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 09:00:00,3863.7,3866.97,3855.16,3863.08,9891.3545,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 10:00:00,3863.08,3866.87,3853.3,3855.48,11779.6698,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 11:00:00,3855.48,3858.21,3826.3,3838.46,23035.835,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 12:00:00,3838.45,3845.09,3822.95,3835.0,15791.6746,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 13:00:00,3835.0,3835.18,3786.44,3807.57,36737.0388,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 14:00:00,3807.57,3815.84,3766.66,3768.97,34278.9233,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 15:00:00,3768.97,3797.93,3762.27,3788.38,22789.148,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 16:00:00,3788.39,3819.0,3781.5,3804.17,23552.4347,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 17:00:00,3804.17,3804.91,3768.05,3775.83,20852.5144,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 18:00:00,3775.89,3788.5,3749.0,3775.58,28044.8439,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 19:00:00,3775.58,3781.18,3735.0,3737.72,27147.9672,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 20:00:00,3737.71,3748.89,3718.0,3735.03,25452.8649,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 21:00:00,3735.03,3758.56,3710.0,3731.26,19365.6916,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 22:00:00,3731.25,3731.25,3702.36,3709.33,20354.0144,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-07-31 23:00:00,3709.34,3729.62,3684.33,3698.39,28916.8118,0.44,-0.03999999999999998,0.46000000000000013,0.03207134902948966,ETHUSDT
2025-08-01 00:00:00,3698.39,3699.28,3616.66,3682.1,64683.851,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 01:00:00,3682.1,3697.38,3652.97,3689.42,39741.1247,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 02:00:00,3689.41,3723.97,3680.43,3716.4,29951.0962,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 03:00:00,3716.39,3724.02,3700.81,3704.98,14768.8882,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 04:00:00,3704.98,3704.98,3677.48,3682.07,19925.9624,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 05:00:00,3682.08,3693.31,3664.8,3675.1,17261.682,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 06:00:00,3675.09,3682.48,3641.17,3662.69,24705.9831,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 07:00:00,3662.69,3669.0,3624.11,3650.74,38437.3821,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 08:00:00,3650.73,3650.73,3585.69,3609.43,55812.6381,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 09:00:00,3609.43,3640.77,3606.0,3618.31,21668.3628,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 10:00:00,3618.32,3633.48,3609.33,3615.11,16454.2801,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 11:00:00,3615.12,3643.48,3606.08,3642.72,12548.5623,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 12:00:00,3642.72,3674.4,3630.5,3663.28,32798.7593,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 13:00:00,3663.3,3675.85,3577.79,3599.69,46346.7421,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 14:00:00,3599.69,3656.29,3565.0,3633.05,46768.4829,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 15:00:00,3633.05,3636.67,3583.04,3616.1,27068.1158,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 16:00:00,3616.1,3634.0,3575.61,3587.92,24715.0633,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 17:00:00,3587.9,3601.99,3562.76,3572.26,29359.6714,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 18:00:00,3572.25,3585.35,3537.5,3550.16,42139.9202,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 19:00:00,3550.16,3561.26,3515.13,3518.4,37238.0571,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 20:00:00,3518.42,3543.0,3491.0,3541.82,43154.155,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 21:00:00,3541.81,3553.21,3533.33,3536.97,13732.2107,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 22:00:00,3536.98,3544.5,3431.75,3463.81,60953.5914,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-01 23:00:00,3463.82,3493.19,3449.31,3488.2,23634.5695,0.3,-0.14,0.40666666666666673,0.06531972647421741,ETHUSDT
2025-08-02 00:00:00,3488.21,3515.18,3478.42,3515.17,38491.1655,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 01:00:00,3515.17,3522.79,3496.74,3516.86,16079.1276,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 02:00:00,3516.87,3527.5,3514.65,3523.88,11553.4675,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 03:00:00,3523.88,3532.3,3519.0,3528.79,10487.8753,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 04:00:00,3528.79,3535.0,3513.34,3533.69,11540.1723,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 05:00:00,3533.69,3537.69,3516.4,3519.37,9194.7538,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 06:00:00,3519.36,3520.07,3455.0,3480.01,37549.8939,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 07:00:00,3480.0,3521.42,3469.04,3519.16,20382.0007,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 08:00:00,3519.17,3524.25,3487.45,3491.43,17942.5334,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 09:00:00,3491.42,3504.01,3481.77,3492.22,11680.208,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 10:00:00,3492.22,3495.58,3474.23,3491.01,10821.9698,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 11:00:00,3491.01,3518.0,3482.48,3508.67,12498.2359,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 12:00:00,3508.67,3515.0,3496.63,3509.02,8280.2628,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 13:00:00,3509.03,3516.77,3492.47,3509.37,10974.7124,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 14:00:00,3509.37,3517.56,3467.16,3479.5,22217.9751,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 15:00:00,3479.5,3492.16,3451.43,3459.33,19584.6042,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 16:00:00,3459.33,3477.28,3429.05,3471.9,29746.7857,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 17:00:00,3471.91,3481.64,3414.92,3424.22,26543.2993,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 18:00:00,3424.23,3433.25,3372.47,3383.7,66034.7859,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 19:00:00,3383.7,3425.34,3376.22,3383.2,33583.1256,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 20:00:00,3383.2,3424.0,3382.0,3423.83,17197.2489,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 21:00:00,3423.84,3441.69,3403.15,3412.43,17560.8819,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 22:00:00,3412.43,3427.97,3388.73,3410.78,13987.9211,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-02 23:00:00,3410.79,3418.81,3368.29,3393.94,20262.7028,0.1,-0.19999999999999998,0.2800000000000001,0.14415600015591534,ETHUSDT
2025-08-03 00:00:00,3393.94,3412.59,3354.28,3409.72,31890.6431,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 01:00:00,3409.71,3423.25,3401.77,3413.59,14951.519,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 02:00:00,3413.58,3446.01,3413.08,3444.14,13983.4333,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 03:00:00,3444.14,3452.29,3439.56,3444.12,9389.1998,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 04:00:00,3444.13,3448.13,3433.98,3444.31,7531.6346,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 05:00:00,3444.3,3456.0,3441.04,3444.74,8443.3784,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 06:00:00,3444.74,3448.09,3437.12,3440.37,6130.9974,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 07:00:00,3440.38,3459.62,3440.38,3456.25,11019.7632,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 08:00:00,3456.24,3469.23,3454.11,3462.64,11996.686,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 09:00:00,3462.65,3467.16,3455.09,3466.26,7063.0766,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 10:00:00,3466.26,3488.0,3465.21,3484.94,14780.1949,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 11:00:00,3484.94,3516.31,3484.5,3485.46,24185.4187,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 12:00:00,3485.45,3504.27,3475.63,3489.66,13322.4888,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 13:00:00,3489.67,3499.16,3483.98,3492.15,8257.0432,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 14:00:00,3492.15,3494.44,3463.91,3472.08,15904.9333,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 15:00:00,3472.08,3479.02,3454.34,3476.49,13775.3339,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 16:00:00,3476.49,3496.68,3467.85,3495.03,13016.2107,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 17:00:00,3495.03,3499.66,3480.1,3489.81,8693.7508,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 18:00:00,3489.82,3498.0,3481.54,3496.47,7343.8967,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 19:00:00,3496.48,3515.0,3488.73,3496.74,17761.4273,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 20:00:00,3496.75,3497.93,3484.0,3492.63,7579.8708,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 21:00:00,3492.64,3508.71,3489.14,3502.44,8030.1638,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 22:00:00,3502.44,3515.49,3483.5,3503.41,8560.7602,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-03 23:00:00,3503.41,3521.79,3495.19,3496.74,12735.8513,0.06,-0.04000000000000001,0.1533333333333334,0.18572893715099417,ETHUSDT
2025-08-04 00:00:00,3496.75,3551.98,3490.73,3546.17,20294.4593,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 01:00:00,3546.16,3568.32,3533.84,3537.84,21871.3514,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 02:00:00,3537.85,3571.88,3523.66,3571.66,23300.425,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 03:00:00,3571.66,3576.07,3555.16,3556.8,10075.0921,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 04:00:00,3556.79,3565.67,3536.08,3539.56,14816.6168,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 05:00:00,3539.56,3541.3,3524.14,3533.46,10448.7895,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 06:00:00,3533.46,3541.49,3520.69,3538.95,11440.8843,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 07:00:00,3538.94,3554.21,3536.58,3551.99,10991.9173,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 08:00:00,3552.0,3564.7,3542.25,3550.5,16866.3252,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 09:00:00,3550.5,3563.6,3545.24,3547.19,9126.3226,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 10:00:00,3547.2,3574.47,3545.0,3554.9,11163.6158,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 11:00:00,3554.9,3566.12,3549.6,3555.7,8543.0119,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 12:00:00,3555.71,3573.0,3551.1,3570.17,8758.9984,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 13:00:00,3570.18,3621.2,3560.48,3621.18,39973.0102,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 14:00:00,3621.19,3665.6,3618.51,3639.04,62527.0339,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 15:00:00,3639.05,3657.46,3634.56,3648.89,24071.5376,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 16:00:00,3648.89,3698.86,3648.85,3685.61,31790.7909,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 17:00:00,3685.62,3718.54,3678.44,3681.5,29492.6576,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 18:00:00,3681.5,3693.4,3671.26,3676.28,11484.4418,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 19:00:00,3676.28,3688.46,3666.22,3669.73,12455.6091,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 20:00:00,3669.73,3713.04,3661.21,3700.47,17101.3931,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 21:00:00,3700.46,3732.0,3699.1,3710.02,18804.2053,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 22:00:00,3710.02,3736.73,3710.02,3732.52,23577.2217,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-04 23:00:00,3732.51,3733.74,3709.31,3720.99,14374.2753,0.28,0.22000000000000003,0.14666666666666675,0.17104719482395114,ETHUSDT
2025-08-05 00:00:00,3720.99,3722.24,3693.66,3697.52,18166.7583,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 01:00:00,3697.53,3707.43,3678.56,3680.38,13461.5777,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 02:00:00,3680.38,3688.07,3672.5,3680.09,20551.5013,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 03:00:00,3680.1,3681.16,3648.24,3651.94,22939.5826,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 04:00:00,3651.94,3667.84,3635.0,3649.02,14185.1342,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 05:00:00,3649.03,3668.37,3646.91,3664.4,11672.3515,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 06:00:00,3664.4,3679.69,3635.04,3650.85,17109.5981,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 07:00:00,3650.85,3656.5,3601.53,3613.49,27886.6748,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 08:00:00,3613.49,3637.5,3608.1,3634.81,18459.413,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 09:00:00,3634.81,3666.55,3633.58,3660.56,14570.1279,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 10:00:00,3660.56,3694.06,3654.0,3682.55,17429.1474,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 11:00:00,3682.56,3686.3,3662.03,3673.79,16969.2144,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 12:00:00,3673.8,3680.58,3609.73,3628.43,29620.7096,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
2025-08-05 13:00:00,3628.43,3659.4,3618.63,3646.86,22651.8476,0.2,-0.08000000000000002,0.18000000000000008,0.15904476758208022,ETHUSDT
